=====================================================================
Groundspeed; 364.609947462
Track?; 18.1676923812
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2579
Aircraft Type; B77W
Aircraft Registration; CPA271
Date?; 2018-07-05 02:07:21
Aircraft Callsign; CPA271
Longitude; 23.35
Latitude; 58.4333333333
Altitude; 36000
PosTime; 2018-07-05 02:07:21
VelTime; 2018-07-05 02:07:21
Groundspeed; 469.842673557
Track?; -114.213110663
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2580
Aircraft Type; A359
Aircraft Registration; SIA324
Date?; 2018-07-05 02:07:36
Aircraft Callsign; SIA324
Longitude; 32.1166666667
Latitude; 42.2666666667
Altitude; 40000
PosTime; 2018-07-05 02:07:36
VelTime; 2018-07-05 02:07:36
Groundspeed; 436.936959443
Track?; -77.237192744
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2581
Aircraft Type; A333
Aircraft Registration; JAI236
Date?; 2018-07-05 02:07:39
Aircraft Callsign; JAI236
Longitude; 40.9
Latitude; 40.9666666667
Altitude; 36000
PosTime; 2018-07-05 02:07:39
VelTime; 2018-07-05 02:07:39
Groundspeed; 440.030512057
Track?; -86.1610691621
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2582
Aircraft Type; A21N
Aircraft Registration; KZR903
Date?; 2018-07-05 02:07:42
Aircraft Callsign; KZR903
Longitude; 42.6
Latitude; 53.5333333333
Altitude; 36000
PosTime; 2018-07-05 02:07:42
VelTime; 2018-07-05 02:07:42
Groundspeed; 337.709796457
Track?; -89.9597898575
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2583
Aircraft Type; B744
Aircraft Registration; KLM856
Date?; 2018-07-05 02:07:44
Aircraft Callsign; KLM856
Longitude; 5.20416666667
Latitude; 52.5666666667
Altitude; 15000
PosTime; 2018-07-05 02:07:44
VelTime; 2018-07-05 02:07:44
Groundspeed; 410.058420293
Track?; -89.9950371179
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2584
Aircraft Type; B744
Aircraft Registration; KLM856
Date?; 2018-07-05 02:07:48
Aircraft Callsign; KLM856
Longitude; 5.19166666667
Latitude; 52.5666666667
Altitude; 14900
PosTime; 2018-07-05 02:07:48
VelTime; 2018-07-05 02:07:48
Groundspeed; 327.452660895
Track?; -134.205980586
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2585
Aircraft Type; B77W
Aircraft Registration; JAI232
Date?; 2018-07-05 02:07:57
Aircraft Callsign; JAI232
Longitude; 40.2
Latitude; 41.0
Altitude; 34000
PosTime; 2018-07-05 02:07:57
VelTime; 2018-07-05 02:07:57
Groundspeed; 437.782946494
Track?; -89.8687878907
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2586
Aircraft Type; B77L
Aircraft Registration; CSN453
Date?; 2018-07-05 02:07:59
Aircraft Callsign; CSN453
Longitude; 24.5833333333
Latitude; 58.7333333333
Altitude; 32000
PosTime; 2018-07-05 02:07:59
VelTime; 2018-07-05 02:07:59
Groundspeed; 455.40381149
Track?; -114.188239483
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2587
Aircraft Type; B739
Aircraft Registration; KLM462
Date?; 2018-07-05 02:08:00
Aircraft Callsign; KLM462
Longitude; 34.9
Latitude; 32.0166666667
Altitude; 100
PosTime; 2018-07-05 02:08:00
VelTime; 2018-07-05 02:08:00
Groundspeed; 472.888361759
Track?; -120.516586094
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2588
Aircraft Type; A359
Aircraft Registration; DAL132
Date?; 2018-07-05 02:08:04
Aircraft Callsign; DAL132
Longitude; -11.1333333333
Latitude; 55.6666666667
Altitude; 41000
PosTime; 2018-07-05 02:08:04
VelTime; 2018-07-05 02:08:04
Groundspeed; 491.057557374
Track?; 104.116249508
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2589
Aircraft Type; B739
Aircraft Registration; KLM462
Date?; 2018-07-05 02:08:15
Aircraft Callsign; KLM462
Longitude; 34.8666666667
Latitude; 32.0
Altitude; 500
PosTime; 2018-07-05 02:08:15
VelTime; 2018-07-05 02:08:15
Groundspeed; 0.0
Track?; 0.0
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2590
Aircraft Type; B744
Aircraft Registration; KLM86
Date?; 2018-07-05 02:08:17
Aircraft Callsign; KLM86
Longitude; -50.0
Latitude; 52.0
Altitude; 37000
PosTime; 2018-07-05 02:08:17
VelTime; 2018-07-05 02:08:17
Groundspeed; 521.72549348
Track?; 67.6638801341
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2591
Aircraft Type; B789
Aircraft Registration; KLM428
Date?; 2018-07-05 02:08:19
Aircraft Callsign; KLM428
Longitude; 17.3
Latitude; 48.9666666667
Altitude; 40000
PosTime; 2018-07-05 02:08:19
VelTime; 2018-07-05 02:08:19
Groundspeed; 464.327218127
Track?; -67.0843975254
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2592
Aircraft Type; A21N
Aircraft Registration; KZR903
Date?; 2018-07-05 02:08:20
Aircraft Callsign; KZR903
Longitude; 42.5
Latitude; 53.5333333333
Altitude; 36000
PosTime; 2018-07-05 02:08:20
VelTime; 2018-07-05 02:08:20
Groundspeed; 430.770700811
Track?; -78.5654289233
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2593
Aircraft Type; B744
Aircraft Registration; CLX715
Date?; 2018-07-05 02:08:22
Aircraft Callsign; CLX715
Longitude; 31.6333333333
Latitude; 22.0
Altitude; 34000
PosTime; 2018-07-05 02:08:22
VelTime; 2018-07-05 02:08:22
Groundspeed; 515.461613798
Track?; -2.52179037311
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2594
Aircraft Type; A333
Aircraft Registration; DAL70
Date?; 2018-07-05 02:08:22
Aircraft Callsign; DAL70
Longitude; -13.3083333333
Latitude; 53.0333333333
Altitude; 38000
PosTime; 2018-07-05 02:08:22
VelTime; 2018-07-05 02:08:22
Groundspeed; 476.741466888
Track?; 83.1851118411
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2595
Aircraft Type; B764
Aircraft Registration; DAL46
Date?; 2018-07-05 02:08:28
Aircraft Callsign; DAL46
Longitude; -7.20416666667
Latitude; 53.2666666667
Altitude; 37000
PosTime; 2018-07-05 02:08:28
VelTime; 2018-07-05 02:08:28
Groundspeed; 475.320764044
Track?; 89.3170986994
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2596
Aircraft Type; B739
Aircraft Registration; KLM462
Date?; 2018-07-05 02:08:33
Aircraft Callsign; KLM462
Longitude; 34.8666666667
Latitude; 32.0
Altitude; 1000
PosTime; 2018-07-05 02:08:33
VelTime; 2018-07-05 02:08:33
Groundspeed; 244.437568275
Track?; -89.9911680121
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2597
Aircraft Type; A333
Aircraft Registration; CSN345
Date?; 2018-07-05 02:08:40
Aircraft Callsign; CSN345
Longitude; 11.5916666667
Latitude; 55.0666666667
Altitude; 38000
PosTime; 2018-07-05 02:08:40
VelTime; 2018-07-05 02:08:40
Groundspeed; 463.916478346
Track?; -127.409039423
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2598
Aircraft Type; A332
Aircraft Registration; KLM576
Date?; 2018-07-05 02:08:48
Aircraft Callsign; KLM576
Longitude; 6.96666666667
Latitude; 42.5
Altitude; 41000
PosTime; 2018-07-05 02:08:48
VelTime; 2018-07-05 02:08:48
Groundspeed; 493.839411111
Track?; -1.87397908278
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2599
Aircraft Type; B744
Aircraft Registration; KLM856
Date?; 2018-07-05 02:08:51
Aircraft Callsign; KLM856
Longitude; 5.07916666667
Latitude; 52.5
Altitude; 13200
PosTime; 2018-07-05 02:08:51
VelTime; 2018-07-05 02:08:51
Groundspeed; 328.562822047
Track?; -89.9950415416
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2600
Aircraft Type; A359
Aircraft Registration; SIA324
Date?; 2018-07-05 02:08:51
Aircraft Callsign; SIA324
Longitude; 31.9166666667
Latitude; 42.3
Altitude; 40000
PosTime; 2018-07-05 02:08:51
VelTime; 2018-07-05 02:08:51
Groundspeed; 433.384998501
Track?; -74.2800826424
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2601
Aircraft Type; A332
Aircraft Registration; KLM452
Date?; 2018-07-05 02:08:56
Aircraft Callsign; KLM452
Longitude; 31.4
Latitude; 42.1333333333
Altitude; 40000
PosTime; 2018-07-05 02:08:56
VelTime; 2018-07-05 02:08:56
Groundspeed; 420.876734169
Track?; -77.1929335355
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2602
Aircraft Type; B744
Aircraft Registration; KLM856
Date?; 2018-07-05 02:08:56
Aircraft Callsign; KLM856
Longitude; 5.06666666667
Latitude; 52.5
Altitude; 13200
PosTime; 2018-07-05 02:08:56
VelTime; 2018-07-05 02:08:56
Groundspeed; 375.011837712
Track?; -137.538201774
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2603
Aircraft Type; B739
Aircraft Registration; KLM462
Date?; 2018-07-05 02:08:58
Aircraft Callsign; KLM462
Longitude; 34.8333333333
Latitude; 32.0
Altitude; 1000
PosTime; 2018-07-05 02:08:58
VelTime; 2018-07-05 02:08:58
Groundspeed; 127.313673558
Track?; -89.9911680121
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2604
Aircraft Type; B789
Aircraft Registration; KLM868
Date?; 2018-07-05 02:09:01
Aircraft Callsign; KLM868
Longitude; 135.333333333
Latitude; 34.8666666667
Altitude; 13000
PosTime; 2018-07-05 02:09:01
VelTime; 2018-07-05 02:09:01
Groundspeed; 379.776526058
Track?; 15.2591983312
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2605
Aircraft Type; A333
Aircraft Registration; KLM536
Date?; 2018-07-05 02:09:11
Aircraft Callsign; KLM536
Longitude; 22.7833333333
Latitude; 40.7666666667
Altitude; 38000
PosTime; 2018-07-05 02:09:11
VelTime; 2018-07-05 02:09:11
Groundspeed; 483.388695851
Track?; -28.6925078881
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2606
Aircraft Type; A333
Aircraft Registration; DAL74
Date?; 2018-07-05 02:09:21
Aircraft Callsign; DAL74
Longitude; -74.8
Latitude; 39.1
Altitude; 35000
PosTime; 2018-07-05 02:09:21
VelTime; 2018-07-05 02:09:21
Groundspeed; 466.704607261
Track?; 13.0271852347
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2607
Aircraft Type; B744
Aircraft Registration; MPH8322
Date?; 2018-07-05 02:09:30
Aircraft Callsign; MPH8322
Longitude; 15.1166666667
Latitude; 48.9
Altitude; 36000
PosTime; 2018-07-05 02:09:30
VelTime; 2018-07-05 02:09:30
Groundspeed; 494.491770825
Track?; -54.3311759804
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2608
Aircraft Type; B772
Aircraft Registration; KLM810
Date?; 2018-07-05 02:09:39
Aircraft Callsign; KLM810
Longitude; 21.65
Latitude; 54.7666666667
Altitude; 38000
PosTime; 2018-07-05 02:09:39
VelTime; 2018-07-05 02:09:39
Groundspeed; 481.184666454
Track?; -74.8794595231
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2609
Aircraft Type; B739
Aircraft Registration; KLM462
Date?; 2018-07-05 02:09:46
Aircraft Callsign; KLM462
Longitude; 34.8
Latitude; 32.0
Altitude; 2400
PosTime; 2018-07-05 02:09:46
VelTime; 2018-07-05 02:09:46
Groundspeed; 0.0
Track?; 0.0
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2610
Aircraft Type; B744
Aircraft Registration; KLM856
Date?; 2018-07-05 02:09:48
Aircraft Callsign; KLM856
Longitude; 4.96666666667
Latitude; 52.4333333333
Altitude; 11700
PosTime; 2018-07-05 02:09:48
VelTime; 2018-07-05 02:09:48
Groundspeed; 269.320654314
Track?; -115.054487193
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2611
Aircraft Type; A333
Aircraft Registration; KLM588
Date?; 2018-07-05 02:09:55
Aircraft Callsign; KLM588
Longitude; 4.6375
Latitude; 45.2
Altitude; 39400
PosTime; 2018-07-05 02:09:55
VelTime; 2018-07-05 02:09:55
Groundspeed; 474.620016576
Track?; -9.28988365968
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2612
Aircraft Type; B763
Aircraft Registration; DAL126
Date?; 2018-07-05 02:09:56
Aircraft Callsign; DAL126
Longitude; -67.0
Latitude; 43.1333333333
Altitude; 35000
PosTime; 2018-07-05 02:09:56
VelTime; 2018-07-05 02:09:56
Groundspeed; 457.369250712
Track?; 57.5691850509
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2613
Aircraft Type; B739
Aircraft Registration; KLM462
Date?; 2018-07-05 02:09:56
Aircraft Callsign; KLM462
Longitude; 34.8
Latitude; 32.0
Altitude; 2500
PosTime; 2018-07-05 02:09:56
VelTime; 2018-07-05 02:09:56
Groundspeed; 185.181771596
Track?; -89.9911680121
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2614
Aircraft Type; B772
Aircraft Registration; KLM571
Date?; 2018-07-05 02:09:58
Aircraft Callsign; KLM571
Longitude; 24.4333333333
Latitude; 36.4666666667
Altitude; 36000
PosTime; 2018-07-05 02:09:58
VelTime; 2018-07-05 02:09:58
Groundspeed; 513.349237609
Track?; -38.7106506833
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2615
Aircraft Type; A333
Aircraft Registration; JAI234
Date?; 2018-07-05 02:10:02
Aircraft Callsign; JAI234
Longitude; 43.6666666667
Latitude; 49.2666666667
Altitude; 36000
PosTime; 2018-07-05 02:10:02
VelTime; 2018-07-05 02:10:02
Groundspeed; 446.228258283
Track?; -51.0776334402
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2616
Aircraft Type; B77W
Aircraft Registration; GIA088
Date?; 2018-07-05 02:10:17
Aircraft Callsign; GIA088
Longitude; 47.3333333333
Latitude; 37.9
Altitude; 36000
PosTime; 2018-07-05 02:10:17
VelTime; 2018-07-05 02:10:17
Groundspeed; 414.894263898
Track?; -78.0094802155
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2617
Aircraft Type; B744
Aircraft Registration; MPH8322
Date?; 2018-07-05 02:10:20
Aircraft Callsign; MPH8322
Longitude; 14.975
Latitude; 48.9666666667
Altitude; 36000
PosTime; 2018-07-05 02:10:20
VelTime; 2018-07-05 02:10:20
Groundspeed; 477.122766333
Track?; -59.1087533288
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2618
Aircraft Type; A332
Aircraft Registration; KLM672
Date?; 2018-07-05 02:10:26
Aircraft Callsign; KLM672
Longitude; -50.0
Latitude; 50.5
Altitude; 38000
PosTime; 2018-07-05 02:10:26
VelTime; 2018-07-05 02:10:26
Groundspeed; 540.871814041
Track?; 68.3146992055
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2619
Aircraft Type; B77W
Aircraft Registration; JAI232
Date?; 2018-07-05 02:10:26
Aircraft Callsign; JAI232
Longitude; 39.8
Latitude; 41.0
Altitude; 34000
PosTime; 2018-07-05 02:10:26
VelTime; 2018-07-05 02:10:26
Groundspeed; 456.715194648
Track?; -82.2296753111
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2620
Aircraft Type; B739
Aircraft Registration; KLM462
Date?; 2018-07-05 02:10:29
Aircraft Callsign; KLM462
Longitude; 34.7666666667
Latitude; 32.0
Altitude; 2900
PosTime; 2018-07-05 02:10:29
VelTime; 2018-07-05 02:10:29
Groundspeed; 0.0
Track?; 0.0
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2621
Aircraft Type; B739
Aircraft Registration; KLM462
Date?; 2018-07-05 02:10:36
Aircraft Callsign; KLM462
Longitude; 34.7666666667
Latitude; 32.0
Altitude; 3000
PosTime; 2018-07-05 02:10:36
VelTime; 2018-07-05 02:10:36
Groundspeed; 0.0
Track?; 0.0
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2622
Aircraft Type; B739
Aircraft Registration; KLM462
Date?; 2018-07-05 02:10:42
Aircraft Callsign; KLM462
Longitude; 34.7666666667
Latitude; 32.0
Altitude; 3000
PosTime; 2018-07-05 02:10:42
VelTime; 2018-07-05 02:10:42
Groundspeed; 0.0
Track?; 0.0
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2623
Aircraft Type; B744
Aircraft Registration; CLX715
Date?; 2018-07-05 02:10:49
Aircraft Callsign; CLX715
Longitude; 31.6166666667
Latitude; 22.35
Altitude; 34000
PosTime; 2018-07-05 02:10:49
VelTime; 2018-07-05 02:10:49
Groundspeed; 518.48085708
Track?; 0.0
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2624
Aircraft Type; B744
Aircraft Registration; KLM856
Date?; 2018-07-05 02:10:51
Aircraft Callsign; KLM856
Longitude; 4.85
Latitude; 52.4
Altitude; 10200
PosTime; 2018-07-05 02:10:51
VelTime; 2018-07-05 02:10:51
Groundspeed; 337.293350051
Track?; -148.58792417
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2625
Aircraft Type; B739
Aircraft Registration; KLM462
Date?; 2018-07-05 02:10:53
Aircraft Callsign; KLM462
Longitude; 34.7666666667
Latitude; 32.0
Altitude; 3500
PosTime; 2018-07-05 02:10:53
VelTime; 2018-07-05 02:10:53
Groundspeed; 1527.4140576
Track?; -89.9911680121
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2626
Aircraft Type; A306
Aircraft Registration; BCS1238
Date?; 2018-07-05 02:10:56
Aircraft Callsign; BCS1238
Longitude; 9.98333333333
Latitude; 51.9
Altitude; 32000
PosTime; 2018-07-05 02:10:56
VelTime; 2018-07-05 02:10:56
Groundspeed; 451.642790105
Track?; -75.3678708912
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2627
Aircraft Type; B739
Aircraft Registration; KLM462
Date?; 2018-07-05 02:10:57
Aircraft Callsign; KLM462
Longitude; 34.7333333333
Latitude; 32.0
Altitude; 3700
PosTime; 2018-07-05 02:10:57
VelTime; 2018-07-05 02:10:57
Groundspeed; 373.338156662
Track?; -59.4657458186
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2628
Aircraft Type; B789
Aircraft Registration; KLM868
Date?; 2018-07-05 02:10:59
Aircraft Callsign; KLM868
Longitude; 135.4
Latitude; 35.0666666667
Altitude; 17000
PosTime; 2018-07-05 02:10:59
VelTime; 2018-07-05 02:10:59
Groundspeed; 435.018504645
Track?; 7.13880718878
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2629
Aircraft Type; B763
Aircraft Registration; AAL204
Date?; 2018-07-05 02:11:00
Aircraft Callsign; AAL204
Longitude; -52.0
Latitude; 50.5
Altitude; 37000
PosTime; 2018-07-05 02:11:00
VelTime; 2018-07-05 02:11:00
Groundspeed; 504.280845175
Track?; 68.4268400591
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2630
Aircraft Type; B77W
Aircraft Registration; CPA271
Date?; 2018-07-05 02:11:02
Aircraft Callsign; CPA271
Longitude; 22.5166666667
Latitude; 58.2333333333
Altitude; 36000
PosTime; 2018-07-05 02:11:02
VelTime; 2018-07-05 02:11:02
Groundspeed; 481.418663486
Track?; -117.404586191
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2631
Aircraft Type; B788
Aircraft Registration; TFL394
Date?; 2018-07-05 02:11:11
Aircraft Callsign; TFL394
Longitude; -60.0
Latitude; 20.3166666667
Altitude; 39000
PosTime; 2018-07-05 02:11:11
VelTime; 2018-07-05 02:11:11
Groundspeed; 425.339812453
Track?; 47.9374486854
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2632
Aircraft Type; B739
Aircraft Registration; KLM462
Date?; 2018-07-05 02:11:16
Aircraft Callsign; KLM462
Longitude; 34.7
Latitude; 32.0166666667
Altitude; 5000
PosTime; 2018-07-05 02:11:16
VelTime; 2018-07-05 02:11:16
Groundspeed; 0.0
Track?; 0.0
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2633
Aircraft Type; B744
Aircraft Registration; KLM856
Date?; 2018-07-05 02:11:16
Aircraft Callsign; KLM856
Longitude; 4.81666666667
Latitude; 52.3666666667
Altitude; 10200
PosTime; 2018-07-05 02:11:16
VelTime; 2018-07-05 02:11:16
Groundspeed; 307.314847588
Track?; -135.191073735
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2634
Aircraft Type; B739
Aircraft Registration; KLM462
Date?; 2018-07-05 02:11:29
Aircraft Callsign; KLM462
Longitude; 34.7
Latitude; 32.0166666667
Altitude; 5100
PosTime; 2018-07-05 02:11:29
VelTime; 2018-07-05 02:11:29
Groundspeed; 290.941728087
Track?; -89.991163901
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2635
Aircraft Type; B748
Aircraft Registration; GTI5219
Date?; 2018-07-05 02:11:30
Aircraft Callsign; GTI5219
Longitude; -70.0
Latitude; 41.2666666667
Altitude; 31000
PosTime; 2018-07-05 02:11:30
VelTime; 2018-07-05 02:11:30
Groundspeed; 481.204145509
Track?; 48.9720276754
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2636
Aircraft Type; A332
Aircraft Registration; KLM452
Date?; 2018-07-05 02:11:32
Aircraft Callsign; KLM452
Longitude; 31.0
Latitude; 42.2
Altitude; 40000
PosTime; 2018-07-05 02:11:32
VelTime; 2018-07-05 02:11:32
Groundspeed; 444.650793228
Track?; -68.865053579
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2637
Aircraft Type; B772
Aircraft Registration; KLM810
Date?; 2018-07-05 02:11:35
Aircraft Callsign; KLM810
Longitude; 21.2166666667
Latitude; 54.8333333333
Altitude; 38000
PosTime; 2018-07-05 02:11:35
VelTime; 2018-07-05 02:11:35
Groundspeed; 466.823280166
Track?; -79.108531498
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2638
Aircraft Type; B77W
Aircraft Registration; KLM569
Date?; 2018-07-05 02:11:40
Aircraft Callsign; KLM569
Longitude; 26.5166666667
Latitude; 36.5333333333
Altitude; 36000
PosTime; 2018-07-05 02:11:40
VelTime; 2018-07-05 02:11:40
Groundspeed; 468.259339302
Track?; -26.1672688276
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2639
Aircraft Type; B789
Aircraft Registration; KLM428
Date?; 2018-07-05 02:11:40
Aircraft Callsign; KLM428
Longitude; 16.6916666667
Latitude; 49.1333333333
Altitude; 40000
PosTime; 2018-07-05 02:11:40
VelTime; 2018-07-05 02:11:40
Groundspeed; 486.857521005
Track?; -60.7219488446
Runway?; NaN
FlightType; NaN
VR?; NaN
GNSS?; NaN
NUCR?; NaN
Typecode?; NaN
=====================================================================
This is measurement; 2640
Aircraft Type; B77W
Aircraft Registration; GIA088
Date?; 2018-07-05 02:11:41
